Age,Subscription_Type,Watch_Time_Hours,Churn,Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_Mexico,Country_UK,Country_USA,Favorite_Genre_Action,Favorite_Genre_Comedy,Favorite_Genre_Documentary,Favorite_Genre_Drama,Favorite_Genre_Horror,Favorite_Genre_Romance,Favorite_Genre_Sci-Fi
15,0,377.09,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
58,2,364.05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,723.87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
63,2,840.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,0,479.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,0,843.53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,1,214.9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,780.43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
64,0,998.4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
28,1,315.45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
55,0,349.26,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
47,1,176.79,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17,0,7.28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62,0,319.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,0,337.72,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78,1,626.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26,1,112.89,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
67,1,381.55,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
59,1,120.57,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,0,468.16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37,1,749.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
73,0,223.84,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,2,48.85,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
65,0,251.81,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
61,0,162.42,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
74,2,490.43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,0,207.47,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
25,1,153.17,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
46,2,897.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
17,1,613.95,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
33,2,671.95,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,0,818.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2,468.27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
47,1,861.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,2,963.18,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
64,0,449.58,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,0,619.84,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,0,269.72,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
49,0,970.76,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,0,597.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65,0,708.15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
61,0,474.49,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,2,648.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
74,0,535.32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
78,1,910.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
35,2,532.11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
72,1,0.22,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26,0,346.62,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22,2,119.6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,0,950.44,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
52,1,869.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,2,543.09,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
14,2,320.11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,2,939.67,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16,0,582.57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
55,1,259.84,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32,2,133.72,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,0,776.96,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25,0,131.49,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
65,0,706.12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23,1,915.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,0,241.08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2,12.43,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
48,0,415.76,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,0,26.48,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,0,617.65,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36,1,801.94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,0,1.33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,0,451.46,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,2,25.86,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
54,2,659.95,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62,0,696.69,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70,0,175.47,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,2,961.36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
46,0,897.39,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
74,2,991.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
31,0,332.51,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40,2,202.44,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
50,1,500.36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
57,1,910.14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
77,1,897.85,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50,2,402.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
43,0,570.27,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
38,0,437.14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,1,335.11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
73,0,186.39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58,2,957.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,2,463.06,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
75,2,6.07,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70,0,99.63,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,2,30.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
64,2,404.19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56,0,234.17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,2,501.94,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,1,214.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,1,938.84,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
61,2,670.45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
61,1,403.41,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,2,876.06,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
49,2,601.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
49,2,317.94,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,2,410.65,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55,1,934.73,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
34,0,719.62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
58,0,90.56,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,2,154.46,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,1,130.55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31,1,625.88,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
66,1,577.39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
78,2,414.82,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,0,368.98,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
42,1,43.63,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,1,100.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
67,2,304.44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,1,389.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52,0,244.03,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
62,0,360.95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61,2,420.02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32,2,111.62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,2,456.17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
61,0,289.08,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
39,1,15.85,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20,2,744.85,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
74,0,97.11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15,2,44.22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58,2,819.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
80,2,858.94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,1,891.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80,0,533.67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,1,735.23,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
77,2,594.64,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
54,2,318.05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
52,2,113.71,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58,2,520.53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1,414.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
52,1,58.52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,1,26.4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
73,2,159.9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
38,1,207.95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
34,2,388.56,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68,2,946.76,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70,1,748.33,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
67,2,768.38,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70,1,292.98,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
46,2,809.45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,1,680.82,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
40,1,234.39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
66,1,988.07,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62,2,823.18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17,0,385.26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
43,0,237.81,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
58,0,263.72,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21,2,344.23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
37,1,551.87,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
44,0,485.07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62,2,170.81,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
71,1,649.62,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18,1,518.56,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
64,1,72.86,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
31,2,627.98,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49,2,719.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,2,25.82,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
49,1,532.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,2,169.91,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
61,2,654.79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
58,2,450.09,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,1,973.64,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,1,338.57,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18,2,980.58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29,1,61.21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
41,1,597.39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29,2,343.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
62,2,88.54,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,2,4.21,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
64,1,860.4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,1,257.81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17,0,390.03,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
34,1,92.52,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
52,0,419.25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23,1,150.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,0,59.19,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60,1,832.05,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67,0,365.32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
38,2,140.94,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48,1,789.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
23,0,76.24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23,2,288.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73,0,758.08,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21,0,193.96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
61,1,524.52,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,0,951.33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,0,762.24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
19,1,508.07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
53,2,694.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,0,988.68,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
42,1,60.56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
63,2,840.99,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
44,2,347.62,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
38,2,932.36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57,2,452.42,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,1,360.34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
73,0,346.65,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
76,0,96.44,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
54,0,858.38,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16,1,886.36,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,2,452.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,0,929.52,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71,2,139.99,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28,1,779.86,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29,2,535.51,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,0,922.38,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
66,1,580.81,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62,2,614.42,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
58,0,394.65,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
53,1,661.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71,2,969.81,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,1,756.39,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
74,0,255.3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
43,0,89.77,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
14,0,255.98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48,2,336.22,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
56,2,259.05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13,0,147.52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
76,0,209.94,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77,2,964.36,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
76,0,363.18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
47,2,612.78,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
62,1,521.11,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15,1,607.53,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
78,0,555.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24,0,747.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
59,2,112.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,1,250.61,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
56,2,944.15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23,1,103.51,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67,1,818.91,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35,2,368.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56,0,906.63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,2,456.53,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
74,0,669.42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64,1,123.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,0,299.91,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39,2,277.81,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27,0,914.31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
60,2,140.72,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
80,2,166.06,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
62,2,327.86,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,0,898.33,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69,2,24.38,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20,0,565.27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16,2,526.05,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
56,0,822.01,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25,1,41.21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,0,742.85,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35,1,546.93,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,0,970.57,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
73,0,470.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41,2,62.4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
49,0,378.29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74,2,709.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,2,8.37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,1,661.78,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,1,60.61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25,0,198.65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
59,1,457.45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
62,1,957.87,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
44,1,109.89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
73,0,59.84,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,0,759.91,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
69,2,563.86,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42,1,482.71,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
68,1,279.41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
60,0,605.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,2,21.62,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30,0,996.55,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47,1,338.43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,2,787.17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
53,2,305.02,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,1,540.92,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
59,0,934.62,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,1,692.65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
77,2,817.47,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
68,2,502.97,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
49,1,620.57,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30,2,510.8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
26,1,534.36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,2,848.69,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
49,1,743.18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30,2,328.88,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69,1,500.55,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
73,1,849.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
62,0,489.69,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13,0,69.9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
71,2,399.31,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
68,2,502.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21,2,711.77,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,1,291.45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
45,1,137.87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
42,1,447.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,1,213.86,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
41,1,136.57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,0,808.54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39,1,89.56,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57,0,981.73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
19,1,727.91,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
44,0,476.68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37,1,527.42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
76,1,13.13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29,2,605.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68,0,848.57,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28,1,554.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25,0,838.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,1,646.55,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
